time,open,high,low,close,tick_volume,spread,real_volume,mma_20
2021-06-30 13:00:00,126855.0,127176.0,126855.0,127018.0,555902,0,218286200,126783.05
2021-06-30 13:30:00,127005.0,127038.0,126786.0,126830.0,507694,0,161257400,126786.3
2021-06-30 14:00:00,126877.0,126904.0,126752.0,126770.0,523933,0,178316600,126811.75
2021-06-30 14:30:00,126728.0,126745.0,126365.0,126710.0,594839,0,239325700,126811.4
2021-06-30 15:00:00,126706.0,126995.0,126573.0,126908.0,630938,0,253842800,126816.35
2021-06-30 15:30:00,126923.0,127038.0,126751.0,126781.0,680669,0,268018900,126807.15
2021-06-30 16:00:00,126797.0,126891.0,126647.0,126891.0,755793,0,304281900,126811.4
2021-06-30 16:30:00,126839.0,127010.0,126711.0,126802.0,1081279,0,1125104400,126821.3
2021-07-01 10:00:00,126802.0,127204.0,126781.0,126990.0,1000897,0,653244800,126829.95
2021-07-01 10:30:00,126980.0,126980.0,126123.0,126358.0,1209499,0,649468700,126805.85
2021-07-01 11:00:00,126224.0,126306.0,125688.0,125688.0,1059249,0,496249600,126755.85
2021-07-01 11:30:00,125749.0,126052.0,125521.0,126000.0,912664,0,382980300,126706.75
2021-07-01 12:00:00,125917.0,126003.0,125279.0,125314.0,1234415,0,479055500,126624.45
2021-07-01 12:30:00,125334.0,125568.0,125210.0,125549.0,851816,0,321799800,126535.55
2021-07-01 13:00:00,125551.0,125697.0,125320.0,125437.0,681180,0,282692000,126469.25
2021-07-01 13:30:00,125478.0,125677.0,125467.0,125524.0,701933,0,253133600,126398.85
2021-07-01 14:00:00,125504.0,125640.0,125377.0,125377.0,844604,0,312033700,126340.3
2021-07-01 14:30:00,125252.0,125363.0,125007.0,125059.0,1014299,0,386844900,126264.6
2021-07-01 15:00:00,125050.0,125354.0,124994.0,125354.0,926926,0,352124300,126210.1
2021-07-01 15:30:00,125362.0,125362.0,125020.0,125020.0,1002706,0,456844100,126119.0
2021-07-01 16:00:00,125033.0,125356.0,125033.0,125356.0,1123397,0,429240900,126035.9
2021-07-01 16:30:00,125365.0,125666.0,125202.0,125666.0,1357635,0,1048287700,125977.7
2021-07-02 10:00:00,125667.0,126751.0,125667.0,126407.0,654560,0,379167000,125959.55
2021-07-02 10:30:00,126371.0,126808.0,126237.0,126728.0,917035,0,593598100,125960.45
2021-07-02 11:00:00,126706.0,126757.0,126044.0,126749.0,924315,0,461365600,125952.5
2021-07-02 11:30:00,126740.0,126954.0,126536.0,126860.0,759972,0,315910800,125956.45
2021-07-02 12:00:00,126871.0,127072.0,126838.0,127069.0,596045,0,232360900,125965.35
2021-07-02 12:30:00,127048.0,127112.0,126969.0,127089.0,547987,0,211113200,125979.7
2021-07-02 13:00:00,127080.0,127117.0,126988.0,127004.0,458127,0,183884400,125980.4
2021-07-02 13:30:00,127004.0,127160.0,126928.0,127057.0,481756,0,212491800,126015.35
2021-07-02 14:00:00,127034.0,127300.0,126986.0,127266.0,505390,0,179196800,126094.25
2021-07-02 14:30:00,127255.0,127436.0,127219.0,127400.0,543363,0,192699300,126164.25
2021-07-02 15:00:00,127373.0,127672.0,127352.0,127599.0,740116,0,247505900,126278.5
2021-07-02 15:30:00,127593.0,127638.0,127503.0,127509.0,784102,0,242528200,126376.5
2021-07-02 16:00:00,127523.0,127563.0,127397.0,127500.0,873412,0,277429800,126479.65
2021-07-02 16:30:00,127515.0,127622.0,127460.0,127622.0,1013003,0,731310200,126584.55
2021-07-05 10:00:00,127620.0,127633.0,127037.0,127217.0,228582,0,128553900,126676.55
2021-07-05 10:30:00,127243.0,127291.0,126809.0,126842.0,233997,0,127220100,126765.7
2021-07-05 11:00:00,126804.0,126830.0,126656.0,126742.0,216609,0,119816400,126835.1
2021-07-05 11:30:00,126779.0,126910.0,126531.0,126892.0,234132,0,142872000,126928.7
2021-07-05 12:00:00,126886.0,127086.0,126877.0,126988.0,206430,0,108157200,127010.3
2021-07-05 12:30:00,127013.0,127181.0,126982.0,126993.0,153786,0,69434100,127076.65
2021-07-05 13:00:00,127007.0,127232.0,127007.0,127231.0,138395,0,62094800,127117.85
2021-07-05 13:30:00,127230.0,127267.0,127062.0,127237.0,145728,0,64179300,127143.3
2021-07-05 14:00:00,127230.0,127339.0,127213.0,127299.0,153615,0,59313300,127170.8
2021-07-05 14:30:00,127219.0,127219.0,126874.0,127002.0,240849,0,92664900,127177.9
2021-07-05 15:00:00,126996.0,126996.0,126656.0,126833.0,265031,0,96193500,127166.1
2021-07-05 15:30:00,126842.0,127171.0,126811.0,127116.0,212672,0,82891500,127167.45
2021-07-05 16:00:00,127127.0,127187.0,127083.0,127158.0,207798,0,80967600,127175.15
2021-07-05 16:30:00,127149.0,127164.0,126920.0,126920.0,298941,0,343199400,127168.3
2021-07-06 10:00:00,126894.0,126894.0,126030.0,126106.0,341109,0,193660200,127110.3
2021-07-06 10:30:00,126040.0,126337.0,125984.0,126171.0,418359,0,195219000,127048.85
2021-07-06 11:00:00,126167.0,126168.0,125372.0,125444.0,480558,0,218379000,126941.1
2021-07-06 11:30:00,125492.0,125700.0,125275.0,125275.0,366273,0,149479200,126829.4
2021-07-06 12:00:00,125291.0,125700.0,125291.0,125621.0,320667,0,120030300,126735.45
2021-07-06 12:30:00,125628.0,125753.0,125423.0,125474.0,284784,0,130963200,126628.05
2021-07-06 13:00:00,125471.0,125515.0,125159.0,125238.0,277503,0,105048600,126529.1
2021-07-06 13:30:00,125247.0,125247.0,125050.0,125159.0,272784,0,94785900,126444.95
2021-07-06 14:00:00,125201.0,125398.0,125128.0,125374.0,283335,0,106817100,126376.55
2021-07-06 14:30:00,125366.0,125490.0,125198.0,125226.0,310890,0,107091600,126293.25
2021-07-06 15:00:00,125247.0,125247.0,124905.0,124905.0,440129,0,163587300,126189.1
2021-07-06 15:30:00,124955.0,125133.0,124866.0,125133.0,417273,0,131684400,126096.1
2021-07-06 16:00:00,125121.0,125238.0,124974.0,125192.0,408333,0,135665400,125994.15
2021-07-06 16:30:00,125229.0,125243.0,125051.0,125095.0,498739,0,442985700,125887.05
2021-07-07 10:00:00,125096.0,126306.0,125094.0,126146.0,385408,0,220890000,125829.4
2021-07-07 10:30:00,126038.0,126134.0,125785.0,125988.0,614471,0,335049500,125778.7
2021-07-07 11:00:00,125964.0,125964.0,125406.0,125497.0,459432,0,233812000,125711.9
2021-07-07 11:30:00,125437.0,125731.0,125211.0,125676.0,450652,0,226417600,125639.9
2021-07-07 12:00:00,125712.0,126181.0,125705.0,126181.0,370691,0,185115200,125591.05
2021-07-07 12:30:00,126171.0,126407.0,126127.0,126247.0,367668,0,153778800,125557.4
2021-07-07 13:00:00,126252.0,126316.0,126131.0,126311.0,333131,0,165752300,125567.65
2021-07-07 13:30:00,126272.0,126736.0,126184.0,126691.0,460572,0,158208000,125593.65
2021-07-07 14:00:00,126692.0,126809.0,126557.0,126618.0,542939,0,163225100,125652.35
2021-07-07 14:30:00,126621.0,126911.0,126621.0,126888.0,577024,0,202050700,125733.0
2021-07-07 15:00:00,126898.0,127249.0,126820.0,127084.0,720655,0,245295400,125806.15
2021-07-07 15:30:00,127082.0,127082.0,126902.0,127051.0,641280,0,206327700,125885.0
2021-07-07 16:00:00,127069.0,127185.0,126987.0,127123.0,747614,0,209027500,125979.25
2021-07-07 16:30:00,127098.0,127098.0,126908.0,127019.0,810630,0,555607600,126072.25
2021-07-08 10:00:00,127013.0,127013.0,124789.0,125232.0,251359,0,143544800,126065.15
2021-07-08 10:30:00,125217.0,125329.0,124657.0,124950.0,338543,0,170114200,126051.35
2021-07-08 11:00:00,124951.0,124963.0,124310.0,124598.0,374909,0,165941200,126036.0
2021-07-08 11:30:00,124622.0,124943.0,124507.0,124869.0,337900,0,123703800,126022.8
2021-07-08 12:00:00,124874.0,125693.0,124874.0,125601.0,207321,0,125407500,126043.25
2021-07-08 12:30:00,125693.0,125728.0,125430.0,125695.0,169575,0,78988700,126073.25
2021-07-08 13:00:00,125693.0,125697.0,125512.0,125572.0,145008,0,66994600,126044.55
2021-07-08 13:30:00,125579.0,125802.0,125475.0,125742.0,163964,0,66469300,126032.25
2021-07-08 14:00:00,125738.0,125896.0,125632.0,125659.0,160164,0,60594800,126040.35
2021-07-08 14:30:00,125535.0,125617.0,125191.0,125338.0,212626,0,81920500,126023.45
2021-07-08 15:00:00,125353.0,125384.0,124831.0,125112.0,283766,0,132521200,125970.0
2021-07-08 15:30:00,125111.0,125402.0,125025.0,125240.0,238333,0,156773800,125919.65
2021-07-08 16:00:00,125273.0,125392.0,124942.0,125310.0,326372,0,125317200,125869.6
2021-07-08 16:30:00,125332.0,125428.0,125100.0,125428.0,356384,0,277837300,125806.45
2021-07-12 10:00:00,125428.0,126426.0,125428.0,126381.0,100726,0,53148000,125794.6
2021-07-12 10:30:00,126394.0,126689.0,126251.0,126514.0,158138,0,73260600,125775.9
2021-07-12 11:00:00,126521.0,126675.0,126330.0,126535.0,129597,0,58374700,125748.45
